Date,Team,Opponent,scored,missed,Venue,Result,Season,MD,Result Margin,target,total_over_0_5,total_over_1,total_over_1_5,no_coefs,avg_scored,top_club,home_team,opponent_avg_missed,opponent_top_club,transitive_wins,last_rel_result,positions_diff,prev_target,no_prev_target,season_second_part
2023-11-26,Akhmat Grozny,Orenburg,1,1,A,D,2023/24,16,0,1,0.0,0.0,0.0,1,0.5,0,0,1.5,0,0,0.0,0.1333333333333333,1.0,0,0
2023-11-26,Ural,FK Krasnodar,3,1,H,W,2023/24,16,2,1,0.0,0.0,0.0,1,2.0,0,1,1.0,1,1,0.0,-8.2,0.0,0,0
2023-11-26,FK Krasnodar,Ural,1,3,A,L,2023/24,16,-2,1,0.0,0.0,0.0,1,2.0,1,0,2.5,0,3,0.0,8.2,1.0,0,0
2023-11-26,Rubin Kazan,Fakel Voronezh,1,0,H,W,2023/24,16,1,1,0.0,0.0,0.0,1,0.5,0,1,2.0,0,0,0.0,-0.33333333333333326,1.0,0,0
2023-11-26,Fakel Voronezh,Rubin Kazan,0,1,A,L,2023/24,16,-1,0,0.0,0.0,0.0,1,1.5,0,0,0.0,0,0,0.0,0.33333333333333326,0.0,0,0
2023-11-26,Rostov,Nizhny Novgorod,1,0,H,W,2023/24,16,1,1,0.0,0.0,0.0,1,2.0,0,1,1.0,0,2,1.0,3.1333333333333337,0.0,0,0
2023-11-26,Nizhny Novgorod,Rostov,0,1,A,L,2023/24,16,-1,0,0.0,0.0,0.0,1,0.5,0,0,0.0,0,1,2.0,-3.1333333333333337,1.0,0,0
2023-02-12,Fakel Voronezh,Baltika Kaliningrad,0,0,H,D,2023/24,17,0,0,0.0,0.0,0.0,1,0.0,0,1,0.0,0,0,0.0,3.716666666666667,0.0,1,0
2023-02-12,Baltika Kaliningrad,Fakel Voronezh,0,0,A,D,2023/24,17,0,0,0.0,0.0,0.0,1,0.0,0,0,2.5,0,0,0.0,-3.716666666666667,0.0,1,0
2023-02-12,Sochi,Krylia Sovetov,0,2,H,L,2023/24,17,-2,0,0.0,0.0,0.0,1,1.0,0,1,0.5,0,0,0.0,-5.366666666666667,0.0,0,0
2023-02-12,Krylia Sovetov,Sochi,2,0,A,W,2023/24,17,2,1,0.0,0.0,0.0,1,2.0,0,0,1.0,0,2,0.0,5.366666666666667,1.0,0,0
2023-02-12,Nizhny Novgorod,Ural,1,0,H,W,2023/24,17,1,1,0.0,0.0,0.0,1,1.0,0,1,1.5,0,1,0.0,0.5499999999999998,1.0,0,0
2023-02-12,Ural,Nizhny Novgorod,0,1,A,L,2023/24,17,-1,0,0.0,0.0,0.0,1,0.0,0,0,2.5,0,2,0.0,-0.5499999999999998,0.0,0,0
2023-03-12,CSKA Moscow,Rostov,2,0,H,W,2023/24,17,2,1,0.0,0.0,0.0,1,2.5,1,1,3.0,0,1,2.0,2.5666666666666664,1.0,0,0
2023-03-12,Rostov,CSKA Moscow,0,2,A,L,2023/24,17,-2,0,0.0,0.0,0.0,1,1.0,0,0,1.0,1,2,0.0,-2.5666666666666664,1.0,0,0
2023-03-12,FK Krasnodar,Orenburg,2,1,H,W,2023/24,17,1,1,0.0,0.0,0.0,1,2.0,1,1,0.0,0,1,0.0,6.666666666666667,1.0,0,0
2023-03-12,Orenburg,FK Krasnodar,1,2,A,L,2023/24,17,-1,1,0.0,0.0,0.0,1,3.0,0,0,1.0,1,1,0.0,-6.666666666666667,1.0,0,0
2023-03-12,Lokomotiv Moscow,Zenit St Petersburg,3,1,H,W,2023/24,17,2,1,0.0,0.0,0.0,1,3.0,1,1,0.5,1,0,0.0,-6.433333333333334,0.0,0,0
2023-03-12,Zenit St Petersburg,Lokomotiv Moscow,1,3,A,L,2023/24,17,-2,1,0.0,0.0,0.0,1,1.0,1,0,1.5,1,3,2.0,6.433333333333334,1.0,0,0
2023-03-12,Akhmat Grozny,Spartak Moscow,2,1,H,W,2023/24,17,1,1,0.0,0.0,0.0,1,1.5,0,1,1.5,1,0,0.0,-6.533333333333333,0.0,0,0
2023-03-12,Spartak Moscow,Akhmat Grozny,1,2,A,L,2023/24,17,-1,1,0.0,0.0,0.0,1,0.0,1,0,1.0,0,1,0.0,6.533333333333333,0.0,0,0
2023-04-12,Dinamo Moscow,Rubin Kazan,1,0,H,W,2023/24,17,1,1,0.0,0.0,0.0,1,1.5,1,1,1.5,0,6,0.0,5.733333333333333,1.0,0,0
2023-04-12,Rubin Kazan,Dinamo Moscow,0,1,A,L,2023/24,17,-1,0,0.0,0.0,0.0,1,0.5,0,0,0.5,1,0,2.0,-5.733333333333333,1.0,0,0
2023-08-12,Lokomotiv Moscow,Ural,2,0,H,W,2023/24,18,2,1,0.0,0.0,0.0,1,3.5,1,1,1.0,0,1,1.0,5.1,1.0,0,0
2023-08-12,Ural,Lokomotiv Moscow,0,2,A,L,2023/24,18,-2,0,0.0,0.0,0.0,1,0.0,0,0,0.5,1,1,1.0,-5.1,1.0,0,0
2023-09-12,Spartak Moscow,Krylia Sovetov,3,0,H,W,2023/24,18,3,1,0.0,0.0,0.0,1,0.5,1,1,1.0,0,3,1.0,1.8000000000000003,0.0,0,0
2023-09-12,Krylia Sovetov,Spartak Moscow,0,3,A,L,2023/24,18,-3,0,0.0,0.0,0.0,1,2.0,0,0,1.5,1,0,0.0,-1.8000000000000003,1.0,0,0
2023-09-12,Akhmat Grozny,Rostov,0,0,H,D,2023/24,18,0,0,0.0,0.0,0.0,1,2.0,0,1,2.5,0,1,1.0,-1.9,1.0,0,0
2023-09-12,Rostov,Akhmat Grozny,0,0,A,D,2023/24,18,0,0,0.0,0.0,0.0,1,0.0,0,0,0.0,0,1,0.0,1.9,1.0,0,0
2023-09-12,Zenit St Petersburg,Nizhny Novgorod,1,0,H,W,2023/24,18,1,1,0.0,0.0,0.0,1,3.0,1,1,1.5,0,1,0.0,9.0,1.0,0,0
2023-09-12,Nizhny Novgorod,Zenit St Petersburg,0,1,A,L,2023/24,18,-1,0,0.0,0.0,0.0,1,1.0,0,0,0.5,1,0,1.0,-9.0,0.0,0,0
2023-10-12,Fakel Voronezh,Dinamo Moscow,1,1,H,D,2023/24,18,0,1,0.0,0.0,0.0,1,0.0,0,1,1.0,1,0,0.0,-6.5,0.0,0,0
2023-10-12,Dinamo Moscow,Fakel Voronezh,1,1,A,D,2023/24,18,0,1,0.0,0.0,0.0,1,0.5,1,0,0.5,0,4,0.0,6.5,0.0,0,0
2023-10-12,Sochi,Orenburg,1,1,H,D,2023/24,18,0,1,0.0,0.0,0.0,1,0.5,0,1,1.0,0,1,0.0,-2.4000000000000004,0.0,0,0
2023-10-12,Orenburg,Sochi,1,1,A,D,2023/24,18,0,1,0.0,0.0,0.0,1,3.0,0,0,3.0,0,2,0.0,2.4000000000000004,1.0,0,0
2023-10-12,FK Krasnodar,CSKA Moscow,1,0,H,W,2023/24,18,1,1,0.0,0.0,0.0,1,2.0,1,1,1.5,1,2,0.0,1.0999999999999996,0.0,0,0
2023-10-12,CSKA Moscow,FK Krasnodar,0,1,A,L,2023/24,18,-1,0,0.0,0.0,0.0,1,2.0,1,0,0.0,1,0,0.0,-1.0999999999999996,0.0,0,0
2023-10-12,Baltika Kaliningrad,Rubin Kazan,0,1,H,L,2023/24,18,-1,0,0.0,0.0,0.0,1,0.5,0,1,1.0,0,0,0.0,-4.6000000000000005,0.0,1,0
2023-10-12,Rubin Kazan,Baltika Kaliningrad,1,0,A,W,2023/24,18,1,1,0.0,0.0,0.0,1,0.5,0,0,0.5,0,2,0.0,4.6000000000000005,0.0,1,0
2024-01-03,Rostov,Krylia Sovetov,2,0,H,W,2023/24,19,2,1,0.0,0.0,0.0,1,2.0,0,1,2.5,0,1,0.0,0.08333333333333393,1.0,0,1
2024-01-03,Krylia Sovetov,Rostov,0,2,A,L,2023/24,19,-2,0,0.0,0.0,0.0,1,0.5,0,0,1.0,0,0,0.0,-0.08333333333333393,1.0,0,1
2024-02-03,CSKA Moscow,Orenburg,1,1,H,D,2023/24,19,0,1,0.0,0.0,0.0,1,3.0,1,1,2.0,0,2,0.0,5.949999999999999,1.0,0,1
2024-02-03,Orenburg,CSKA Moscow,1,1,A,D,2023/24,19,0,1,0.0,0.0,0.0,1,1.0,0,0,1.5,1,0,0.0,-5.949999999999999,1.0,0,1
2024-02-03,FK Krasnodar,Rubin Kazan,1,1,H,D,2023/24,19,0,1,0.0,0.0,0.0,1,1.5,1,1,1.5,0,1,0.0,8.149999999999999,1.0,0,1
2024-02-03,Rubin Kazan,FK Krasnodar,1,1,A,D,2023/24,19,0,1,0.0,0.0,0.0,1,1.0,0,0,1.5,1,1,0.0,-8.149999999999999,0.0,0,1
2024-02-03,Akhmat Grozny,Ural,1,0,H,W,2023/24,19,1,1,0.0,0.0,0.0,1,1.0,0,1,2.0,0,2,0.0,1.5666666666666669,1.0,0,1
2024-02-03,Ural,Akhmat Grozny,0,1,A,L,2023/24,19,-1,0,0.0,0.0,0.0,1,2.0,0,0,1.5,0,1,0.0,-1.5666666666666669,0.0,0,1
2024-02-03,Zenit St Petersburg,Spartak Moscow,0,0,H,D,2023/24,19,0,0,0.0,0.0,0.0,1,2.5,1,1,0.5,1,2,0.0,2.6333333333333333,1.0,0,1
2024-02-03,Spartak Moscow,Zenit St Petersburg,0,0,A,D,2023/24,19,0,0,0.0,0.0,0.0,1,2.5,1,0,2.5,1,2,2.0,-2.6333333333333333,1.0,0,1
2024-03-03,Nizhny Novgorod,Fakel Voronezh,1,1,H,D,2023/24,19,0,1,0.0,2.25,0.0,0,0.5,0,1,2.0,0,1,0.0,1.3166666666666667,0.0,0,1
2024-03-03,Fakel Voronezh,Nizhny Novgorod,1,1,A,D,2023/24,19,0,1,0.0,2.3,0.0,0,0.5,0,0,1.0,0,0,0.0,-1.3166666666666667,1.0,0,1
2024-03-03,Dinamo Moscow,Lokomotiv Moscow,2,1,H,W,2023/24,19,1,1,0.0,0.0,1.95,0,1.0,1,1,1.5,1,1,0.0,0.2666666666666666,0.0,0,1
2024-03-03,Lokomotiv Moscow,Dinamo Moscow,1,2,A,L,2023/24,19,-1,1,0.0,0.0,2.23,0,1.0,1,0,1.0,1,0,0.0,-0.2666666666666666,0.0,0,1
2024-03-03,Baltika Kaliningrad,Sochi,0,0,H,D,2023/24,19,0,0,0.0,1.93,0.0,0,0.0,0,1,2.5,0,1,0.0,-2.3000000000000003,0.0,0,1
2024-03-03,Sochi,Baltika Kaliningrad,0,0,A,D,2023/24,19,0,0,0.0,1.97,0.0,0,0.0,0,0,1.0,0,1,0.0,2.3000000000000003,1.0,0,1
2024-08-03,Krylia Sovetov,CSKA Moscow,0,2,H,L,2023/24,20,-2,0,0.0,0.0,0.0,1,0.5,0,1,0.0,1,1,1.0,-3.333333333333334,0.0,0,1
2024-08-03,CSKA Moscow,Krylia Sovetov,2,0,A,W,2023/24,20,2,1,0.0,0.0,0.0,1,1.5,1,0,3.5,0,2,1.0,3.333333333333334,1.0,0,1
2024-08-03,Rostov,FK Krasnodar,2,1,H,W,2023/24,20,1,1,0.0,0.0,0.0,1,1.5,0,1,0.5,1,1,0.0,-5.333333333333333,1.0,0,1
2024-08-03,FK Krasnodar,Rostov,1,2,A,L,2023/24,20,-1,1,0.0,0.0,0.0,1,0.5,1,0,0.5,0,0,1.0,5.333333333333333,1.0,0,1
2024-09-03,Ural,Zenit St Petersburg,1,4,H,L,2023/24,20,-3,1,0.0,0.0,0.0,1,1.5,0,1,0.0,1,1,0.0,-10.666666666666668,0.0,0,1
2024-09-03,Zenit St Petersburg,Ural,4,1,A,W,2023/24,20,3,1,0.0,0.0,0.0,1,1.5,1,0,1.5,0,3,1.0,10.666666666666668,1.0,0,1
2024-09-03,Rubin Kazan,Nizhny Novgorod,0,1,H,L,2023/24,20,-1,0,0.0,0.0,0.0,1,1.0,0,1,3.0,0,1,2.0,-2.220446049250313e-16,1.0,0,1
2024-09-03,Nizhny Novgorod,Rubin Kazan,1,0,A,W,2023/24,20,1,1,0.0,0.0,0.0,1,0.5,0,0,0.5,0,0,7.0,2.220446049250313e-16,1.0,0,1
2024-09-03,Dinamo Moscow,Akhmat Grozny,2,0,H,W,2023/24,20,2,1,0.0,0.0,0.0,1,0.5,1,1,1.5,0,3,2.0,4.666666666666666,1.0,0,1
2024-09-03,Akhmat Grozny,Dinamo Moscow,0,2,A,L,2023/24,20,-2,0,0.0,0.0,0.0,1,1.5,0,0,0.5,1,1,1.0,-4.666666666666666,1.0,0,1
2024-10-03,Orenburg,Baltika Kaliningrad,1,0,H,W,2023/24,20,1,1,0.0,0.0,0.0,1,0.5,0,1,1.5,0,1,1.0,4.333333333333334,0.0,0,1
2024-10-03,Baltika Kaliningrad,Orenburg,0,1,A,L,2023/24,20,-1,0,0.0,0.0,0.0,1,0.5,0,0,1.0,0,3,1.0,-4.333333333333334,1.0,0,1
2024-10-03,Lokomotiv Moscow,Sochi,2,2,H,D,2023/24,20,0,1,0.0,0.0,0.0,1,3.0,1,1,1.5,0,2,1.0,8.333333333333332,1.0,0,1
2024-10-03,Sochi,Lokomotiv Moscow,2,2,A,D,2023/24,20,0,1,0.0,0.0,0.0,1,1.5,0,0,1.0,1,0,1.0,-8.333333333333332,0.0,0,1
2024-10-03,Spartak Moscow,Fakel Voronezh,0,2,H,L,2023/24,20,-2,0,0.0,0.0,0.0,1,1.5,1,1,1.5,0,0,1.0,8.0,1.0,0,1
2024-10-03,Fakel Voronezh,Spartak Moscow,2,0,A,W,2023/24,20,2,1,0.0,0.0,0.0,1,0.5,0,0,2.5,1,1,3.0,-8.0,0.0,0,1
2024-03-29,Dinamo Moscow,Rostov,1,4,H,L,2023/24,21,-3,1,0.0,0.0,1.83,0,2.0,1,1,3.0,0,1,0.0,3.3999999999999995,1.0,0,1
2024-03-29,Rostov,Dinamo Moscow,4,1,A,W,2023/24,21,3,1,0.0,1.69,0.0,0,0.5,0,0,0.5,1,0,0.0,-3.3999999999999995,1.0,0,1
2024-03-30,Krylia Sovetov,Zenit St Petersburg,1,1,H,D,2023/24,21,0,1,0.0,2.5,0.0,0,1.5,0,1,0.5,1,0,2.0,-7.8500000000000005,1.0,0,1
2024-03-30,Zenit St Petersburg,Krylia Sovetov,1,1,A,D,2023/24,21,0,1,0.0,0.0,1.75,0,3.5,1,0,2.0,0,2,0.0,7.8500000000000005,1.0,0,1
2024-03-30,Sochi,CSKA Moscow,2,2,H,D,2023/24,21,0,1,0.0,2.16,0.0,0,0.0,0,1,1.5,1,0,0.0,-10.45,1.0,0,1
2024-03-30,CSKA Moscow,Sochi,2,2,A,D,2023/24,21,0,1,0.0,0.0,2.3,0,0.5,1,0,1.0,0,4,0.0,10.45,1.0,0,1
2024-03-30,Baltika Kaliningrad,Nizhny Novgorod,2,0,H,W,2023/24,21,2,1,0.0,1.9,0.0,0,0.0,0,1,0.5,0,0,0.0,-5.699999999999999,0.0,0,1
2024-03-30,Nizhny Novgorod,Baltika Kaliningrad,0,2,A,L,2023/24,21,-2,0,0.0,2.8,0.0,0,1.5,0,0,0.0,0,2,0.0,5.699999999999999,0.0,0,1
2024-03-30,Spartak Moscow,Ural,0,0,H,D,2023/24,21,0,0,0.0,0.0,1.66,0,1.0,1,1,1.0,0,4,0.0,7.65,1.0,0,1
2024-03-30,Ural,Spartak Moscow,0,0,A,D,2023/24,21,0,0,0.0,3.0,0.0,0,1.5,0,0,0.0,1,0,0.0,-7.65,1.0,0,1
2024-03-31,Fakel Voronezh,Orenburg,0,0,H,D,2023/24,21,0,0,0.0,1.74,0.0,0,1.0,0,1,2.5,0,0,2.0,-0.35000000000000053,1.0,0,1
2024-03-31,Orenburg,Fakel Voronezh,0,0,A,D,2023/24,21,0,0,0.0,2.25,0.0,0,0.5,0,0,1.0,0,0,2.0,0.35000000000000053,1.0,0,1
2024-03-31,Rubin Kazan,Akhmat Grozny,2,1,H,W,2023/24,21,1,1,0.0,1.77,0.0,0,1.0,0,1,1.5,0,1,2.0,-0.4500000000000006,1.0,0,1
2024-03-31,Akhmat Grozny,Rubin Kazan,1,2,A,L,2023/24,21,-1,1,0.0,2.08,0.0,0,0.5,0,0,2.0,0,1,2.0,0.4500000000000006,0.0,0,1
2024-03-31,Lokomotiv Moscow,FK Krasnodar,1,1,H,D,2023/24,21,0,1,0.0,1.57,0.0,0,1.0,1,1,0.5,1,1,0.0,-2.35,0.0,0,1
2024-03-31,FK Krasnodar,Lokomotiv Moscow,1,1,A,D,2023/24,21,0,1,0.0,1.6,0.0,0,2.5,1,0,1.0,1,3,0.0,2.35,1.0,0,1
2024-06-04,Ural,Krylia Sovetov,1,2,H,L,2023/24,22,-1,1,0.0,0.0,0.0,1,1.5,0,1,2.5,0,2,2.0,-3.033333333333333,1.0,0,1
2024-06-04,Krylia Sovetov,Ural,2,1,A,W,2023/24,22,1,1,0.0,0.0,0.0,1,1.0,0,0,2.5,0,1,7.0,3.033333333333333,1.0,0,1
2024-06-04,Nizhny Novgorod,FK Krasnodar,3,4,H,L,2023/24,22,-1,1,0.0,0.0,0.0,1,1.5,0,1,1.0,1,0,3.0,-7.733333333333333,1.0,0,1
2024-06-04,FK Krasnodar,Nizhny Novgorod,4,3,A,W,2023/24,22,1,1,0.0,0.0,0.0,1,2.0,1,0,3.5,0,3,7.0,7.733333333333333,1.0,0,1
2024-06-04,Rostov,Sochi,2,2,H,D,2023/24,22,0,1,0.0,0.0,0.0,1,1.5,0,1,2.0,0,4,0.0,7.1000000000000005,0.0,0,1
2024-06-04,Sochi,Rostov,2,2,A,D,2023/24,22,0,1,0.0,0.0,0.0,1,1.5,0,0,1.5,0,1,1.0,-7.1000000000000005,1.0,0,1
2024-07-04,CSKA Moscow,Fakel Voronezh,4,1,H,W,2023/24,22,3,1,0.0,0.0,0.0,1,2.0,1,1,1.0,0,2,1.0,7.966666666666667,1.0,0,1
2024-07-04,Fakel Voronezh,CSKA Moscow,1,4,A,L,2023/24,22,-3,1,0.0,0.0,0.0,1,1.0,0,0,1.5,1,1,1.0,-7.966666666666667,1.0,0,1
2024-07-04,Zenit St Petersburg,Baltika Kaliningrad,1,0,H,W,2023/24,22,1,1,0.0,0.0,0.0,1,1.5,1,1,2.5,0,3,1.0,14.8,1.0,0,1
2024-07-04,Baltika Kaliningrad,Zenit St Petersburg,0,1,A,L,2023/24,22,-1,0,0.0,0.0,0.0,1,1.0,0,0,1.0,1,0,3.0,-14.8,0.0,0,1
2024-07-04,Akhmat Grozny,Lokomotiv Moscow,0,2,H,L,2023/24,22,-2,0,0.0,0.0,0.0,1,0.5,0,1,0.0,1,0,1.0,-5.433333333333333,0.0,0,1
2024-07-04,Lokomotiv Moscow,Akhmat Grozny,2,0,A,W,2023/24,22,2,1,0.0,0.0,0.0,1,1.0,1,0,3.5,0,4,7.0,5.433333333333333,1.0,0,1
2024-07-04,Dinamo Moscow,Spartak Moscow,1,2,H,L,2023/24,22,-1,1,0.0,0.0,0.0,1,0.5,1,1,0.5,1,1,1.0,0.9666666666666661,0.0,0,1
2024-07-04,Spartak Moscow,Dinamo Moscow,2,1,A,W,2023/24,22,1,1,0.0,0.0,0.0,1,1.5,1,0,1.5,1,2,1.0,-0.9666666666666661,1.0,0,1
2024-08-04,Orenburg,Rubin Kazan,3,0,H,W,2023/24,22,3,1,0.0,0.0,0.0,1,1.0,0,1,3.0,0,2,2.0,-2.0999999999999996,1.0,0,1
2024-08-04,Rubin Kazan,Orenburg,0,3,A,L,2023/24,22,-3,0,0.0,0.0,0.0,1,2.0,0,0,0.0,0,0,7.0,2.0999999999999996,1.0,0,1
2024-04-13,Sochi,Spartak Moscow,1,0,H,W,2023/24,23,1,1,0.0,1.69,0.0,0,1.0,0,1,0.0,1,1,0.0,-9.3,0.0,0,1
2024-04-13,Spartak Moscow,Sochi,0,1,A,L,2023/24,23,-1,0,0.0,0.0,2.12,0,1.0,1,0,1.0,0,4,0.0,9.3,1.0,0,1
2024-04-13,Akhmat Grozny,Baltika Kaliningrad,1,7,H,L,2023/24,23,-6,1,0.0,1.58,0.0,0,0.5,0,1,0.0,0,1,0.0,4.183333333333333,0.0,0,1
2024-04-13,Baltika Kaliningrad,Akhmat Grozny,7,1,A,W,2023/24,23,6,1,0.0,2.34,0.0,0,1.0,0,0,2.5,0,1,2.0,-4.183333333333333,1.0,0,1
2024-04-13,FK Krasnodar,Zenit St Petersburg,1,2,H,L,2023/24,23,-1,1,0.0,1.95,0.0,0,0.0,1,1,0.5,1,2,0.0,-1.9333333333333331,1.0,0,1
2024-04-13,Zenit St Petersburg,FK Krasnodar,2,1,A,W,2023/24,23,1,1,0.0,0.0,2.22,0,3.0,1,0,0.5,1,2,0.0,1.9333333333333331,1.0,0,1
2024-04-13,Lokomotiv Moscow,CSKA Moscow,3,3,H,D,2023/24,23,0,1,0.0,0.0,2.33,0,3.0,1,1,1.5,1,0,0.0,-1.3999999999999997,1.0,0,1
2024-04-13,CSKA Moscow,Lokomotiv Moscow,3,3,A,D,2023/24,23,0,1,0.0,0.0,2.23,0,3.5,1,0,0.5,1,2,0.0,1.3999999999999997,1.0,0,1
2024-04-14,Orenburg,Nizhny Novgorod,3,1,H,W,2023/24,23,2,1,0.0,0.0,0.0,1,1.5,0,1,1.0,0,1,7.0,-0.13333333333333375,1.0,0,1
2024-04-14,Nizhny Novgorod,Orenburg,1,3,A,L,2023/24,23,-2,1,0.0,0.0,0.0,1,0.5,0,0,3.0,0,0,7.0,0.13333333333333375,1.0,0,1
2024-04-14,Ural,Dinamo Moscow,2,1,H,W,2023/24,23,1,1,0.0,0.0,0.0,1,0.0,0,1,2.0,1,1,0.0,-8.516666666666667,1.0,0,1
2024-04-14,Dinamo Moscow,Ural,1,2,A,L,2023/24,23,-1,1,0.0,0.0,0.0,1,1.5,1,0,0.5,0,1,7.0,8.516666666666667,1.0,0,1
2024-04-14,Fakel Voronezh,Rostov,0,1,H,L,2023/24,23,-1,0,0.0,0.0,0.0,1,0.0,0,1,3.0,0,0,0.0,-3.8666666666666663,1.0,0,1
2024-04-14,Rostov,Fakel Voronezh,1,0,A,W,2023/24,23,1,1,0.0,0.0,0.0,1,2.0,0,0,0.0,0,1,7.0,3.8666666666666663,1.0,0,1
2024-04-14,Krylia Sovetov,Rubin Kazan,2,0,H,W,2023/24,23,2,1,0.0,0.0,0.0,1,1.0,0,1,2.0,0,0,7.0,1.9333333333333331,1.0,0,1
2024-04-14,Rubin Kazan,Krylia Sovetov,0,2,A,L,2023/24,23,-2,0,0.0,0.0,0.0,1,2.0,0,0,1.5,0,0,2.0,-1.9333333333333331,1.0,0,1
2024-04-19,FK Krasnodar,Fakel Voronezh,2,0,H,W,2023/24,24,2,1,0.0,0.0,0.0,1,0.5,1,1,0.5,0,1,7.0,9.2,0.0,0,1
2024-04-19,Fakel Voronezh,FK Krasnodar,0,2,A,L,2023/24,24,-2,0,0.0,0.0,0.0,1,0.0,0,0,1.0,1,0,2.0,-9.2,0.0,0,1
2024-04-20,Rubin Kazan,Lokomotiv Moscow,1,1,H,D,2023/24,24,0,1,0.0,0.0,0.0,1,1.0,0,1,1.5,1,0,0.0,-5.3999999999999995,0.0,0,1
2024-04-20,Lokomotiv Moscow,Rubin Kazan,1,1,A,D,2023/24,24,0,1,0.0,0.0,0.0,1,4.0,1,0,1.5,0,0,2.0,5.3999999999999995,1.0,0,1
2024-04-20,Baltika Kaliningrad,Krylia Sovetov,2,1,H,W,2023/24,24,1,1,0.0,0.0,0.0,1,4.5,0,1,1.0,0,1,0.0,-8.0,1.0,0,1
2024-04-20,Krylia Sovetov,Baltika Kaliningrad,1,2,A,L,2023/24,24,-1,1,0.0,0.0,0.0,1,1.5,0,0,0.5,0,1,7.0,8.0,1.0,0,1
2024-04-20,CSKA Moscow,Akhmat Grozny,1,2,H,L,2023/24,24,-1,1,0.0,0.0,0.0,1,4.0,1,1,6.0,0,3,7.0,8.6,1.0,0,1
2024-04-20,Akhmat Grozny,CSKA Moscow,2,1,A,W,2023/24,24,1,1,0.0,0.0,0.0,1,0.5,0,0,2.0,1,1,2.0,-8.6,1.0,0,1
2024-04-21,Nizhny Novgorod,Dinamo Moscow,1,4,H,L,2023/24,24,-3,1,0.0,0.0,0.0,1,1.0,0,1,3.0,1,0,2.0,-6.4,1.0,0,1
2024-04-21,Dinamo Moscow,Nizhny Novgorod,4,1,A,W,2023/24,24,3,1,0.0,0.0,0.0,1,1.0,1,0,1.5,0,2,2.0,6.4,1.0,0,1
2024-04-21,Zenit St Petersburg,Orenburg,1,0,H,W,2023/24,24,1,1,0.0,0.0,0.0,1,1.5,1,1,3.0,0,2,2.0,9.6,1.0,0,1
2024-04-21,Orenburg,Zenit St Petersburg,0,1,A,L,2023/24,24,-1,0,0.0,0.0,0.0,1,2.0,0,0,1.0,1,1,2.0,-9.6,1.0,0,1
2024-04-21,Sochi,Ural,2,2,H,D,2023/24,24,0,1,0.0,0.0,0.0,1,1.5,0,1,0.5,0,0,7.0,-2.2,1.0,0,1
2024-04-21,Ural,Sochi,2,2,A,D,2023/24,24,0,1,0.0,0.0,0.0,1,1.0,0,0,1.0,0,1,7.0,2.2,1.0,0,1
2024-04-21,Rostov,Spartak Moscow,1,5,H,L,2023/24,24,-4,1,0.0,0.0,0.0,1,2.5,0,1,0.5,1,1,2.0,-1.0,1.0,0,1
2024-04-21,Spartak Moscow,Rostov,5,1,A,W,2023/24,24,4,1,0.0,0.0,0.0,1,0.0,1,0,0.5,0,0,2.0,1.0,1.0,0,1
2024-04-24,Orenburg,Dinamo Moscow,1,2,H,L,2023/24,25,-1,1,0.0,0.0,0.0,1,1.5,0,1,1.5,1,0,0.0,-6.750000000000001,1.0,0,1
2024-04-24,Dinamo Moscow,Orenburg,2,1,A,W,2023/24,25,1,1,0.0,0.0,0.0,1,2.5,1,0,1.0,0,2,2.0,6.750000000000001,1.0,0,1
2024-04-24,Nizhny Novgorod,Lokomotiv Moscow,2,3,H,L,2023/24,25,-1,1,0.0,0.0,0.0,1,1.0,0,1,2.0,1,1,0.0,-5.416666666666667,0.0,0,1
2024-04-24,Lokomotiv Moscow,Nizhny Novgorod,3,2,A,W,2023/24,25,1,1,0.0,0.0,0.0,1,2.0,1,0,3.5,0,1,2.0,5.416666666666667,1.0,0,1
2024-04-24,Zenit St Petersburg,Rubin Kazan,0,2,H,L,2023/24,25,-2,0,0.0,0.0,0.0,1,1.5,1,1,1.5,0,2,2.0,9.333333333333332,1.0,0,1
2024-04-24,Rubin Kazan,Zenit St Petersburg,2,0,A,W,2023/24,25,2,1,0.0,0.0,0.0,1,0.5,0,0,0.5,1,0,0.0,-9.333333333333332,0.0,0,1
2024-04-24,FK Krasnodar,Baltika Kaliningrad,3,2,H,W,2023/24,25,1,1,0.0,0.0,0.0,1,1.5,1,1,1.0,0,0,7.0,12.416666666666668,1.0,0,1
2024-04-24,Baltika Kaliningrad,FK Krasnodar,2,3,A,L,2023/24,25,-1,1,0.0,0.0,0.0,1,4.5,0,0,1.0,1,1,0.0,-12.416666666666668,1.0,0,1
2024-04-25,Ural,Rostov,0,1,H,L,2023/24,25,-1,0,0.0,0.0,0.0,1,2.0,0,1,2.5,0,0,2.0,-5.333333333333334,1.0,0,1
2024-04-25,Rostov,Ural,1,0,A,W,2023/24,25,1,1,0.0,0.0,0.0,1,1.0,0,0,1.5,0,3,7.0,5.333333333333334,1.0,0,1
2024-04-25,Fakel Voronezh,Krylia Sovetov,0,1,H,L,2023/24,25,-1,0,0.0,0.0,0.0,1,0.0,0,1,1.0,0,0,2.0,-4.083333333333333,1.0,0,1
2024-04-25,Krylia Sovetov,Fakel Voronezh,1,0,A,W,2023/24,25,1,1,0.0,0.0,0.0,1,1.5,0,0,1.5,0,1,7.0,4.083333333333333,1.0,0,1
